Cas17927	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
2	1.02455	0.50158	-0.412549	-1.07478	255.937	1932.06	355.14	0.31026	1.29854	301.859	1855.53	7	1	-1	21787	0	0
2	1.2071	0.11431	-0.842238	-0.824238	319.545	2482.14	360.249	0.27239	1.1526	340.878	2063.06	7	1	-1	21788	0	0
2	0.87495	0.60305	-0.2036	-1.08002	264.349	1747.93	332.375	0.42454	1.54095	357.331	1822.73	7	1	-1	21789	0	0
2	0.56596	0.77108	0.200417	-1.05233	775.814	4997.45	328.058	0.31754	1.21098	347.766	4923.85	7	1	-1	21837	0	0
2	0.33256	0.89215	0.501715	-1.026	601.388	2396.5	258.028	0.28695	1.07217	355.78	2505.51	7	1	-1	21838	0	0
2	1.26185	0.62632	-0.554519	-1.33123	699.937	4337.5	321.77	0.27623	1.53184	344.937	4204.57	7	1	-1	21914	0	0
2	0.89085	0.69114	-0.160236	-1.17109	193.492	1391.45	346.623	0.21289	2.05259	356.807	1427.82	7	1	-1	21915	0	0
2	-1.03499	-0.0565	1.1675	0.664864	488.828	3024.83	321.534	0.47065	1.07925	313.66	3025.51	7	1	-1	21973	0	0
2	-0.99825	-0.09257	1.10879	0.676485	899.192	4227.82	280.277	0.40192	1.00291	365.119	4402.02	7	1	-1	21974	0	0
2	-0.96932	-0.16671	1.03223	0.728019	198.445	2156.12	426.06	0.23841	1.1528	269.898	1967.54	7	1	-1	21975	0	0
2	-1.07998	0.03849	1.2731	0.603538	418.323	2151.84	293.16	0.37142	1.19162	286.285	2182.87	7	1	-1	21977	0	0
2	-0.72701	0.19649	1.04366	0.247607	409.785	2398.83	312.735	0.59086	1.05479	305.979	2479.53	7	1	-1	21978	0	0
2	-0.70949	0.13485	0.98619	0.294332	682.26	3317.41	285.023	0.29955	1.36769	332.091	3429.72	7	1	-1	21980	0	0
2	-0.99471	0.28397	1.35515	0.325433	711.974	3952.17	304.538	0.38982	1.00109	356.921	4072.98	7	1	-1	21982	0	0
2	-0.88536	0.04952	1.09613	0.477799	688.781	3525.86	292.447	0.467	1.11948	332.39	3594.26	7	1	-1	21984	0	0
2	-0.97676	-0.0717	1.10228	0.644385	727.698	3802.04	295.453	0.42774	1.05907	346.393	3845.18	7	1	-1	21985	0	0
2	-0.65477	0.42258	1.1252	-0.00479733	633.912	3251.48	292.739	0.45435	1.09517	316.643	3293.93	7	1	-1	22073	0	0
2	-0.79644	0.44092	1.2715	0.0622981	564.817	2889.83	292.373	0.40364	1.00926	309.944	2921.39	7	1	-1	22074	0	0
2	-0.66484	0.37171	1.101	0.0483226	431.027	1987.11	277.532	0.22215	1.2599	327.739	2092.54	7	1	-1	22075	0	0
2	-0.63353	0.44403	1.11931	-0.03728	455.33	2443.39	299.425	0.3705	1.04583	285.367	2479.83	7	1	-1	22077	0	0
2	0.97413	-1.26057	-1.53345	0.588188	391.205	3881.38	407.142	0.37125	1.10025	314.855	3485.63	7	1	-1	22134	0	0
2	0.59126	-1.41308	-1.27205	0.956777	538.042	3259.2	318.129	0.44598	1.14384	345.126	3328.85	7	1	-1	22135	0	0
2	0.6594	-1.17506	-1.17872	0.695751	366.683	1988.28	300.988	0.36129	1.11048	320.909	2009.28	7	1	-1	22137	0	0
2	0.75874	-1.36598	-1.3994	0.813718	519.828	4597.92	384.42	0.42983	1.26579	309.848	4283.8	7	1	-1	22140	0	0
2	0.54506	-1.24923	-1.11965	0.832355	341.112	3534.27	416.061	0.26451	1.11106	260.508	3173.29	7	1	-1	22142	0	0
2	-0.96001	-0.32486	0.918528	0.869052	512.75	2951.46	310.114	0.31571	1.15562	299.594	2960.16	7	1	-1	22274	0	0
2	0.61061	1.08423	0.365817	-1.36904	372.998	2089.49	305.93	0.43004	1.10983	325.694	2205.65	7	1	-1	22369	0	0
2	0.61866	0.95194	0.270461	-1.25122	1895.27	12882.9	336.997	0.31481	1.18337	301.602	12567	7	1	-1	22370	0	0
2	0.61656	0.87831	0.223618	-1.18174	860.13	5158.27	316.537	0.34269	1.37812	291.384	5107.4	7	1	-1	22372	0	0
2	0.679	0.97593	0.229234	-1.30927	694.154	4075.72	313.206	0.41036	1.22496	319.082	4069.95	7	1	-1	22373	0	0
2	1.1125	0.73244	-0.342725	-1.34093	867.141	6148.16	344.178	0.32773	1.39195	328.195	5811.12	7	1	-1	22472	0	0
2	1.13826	0.54473	-0.491604	-1.18226	348.364	3085.11	384.658	0.43817	1.03402	284.134	2901.65	7	1	-1	22474	0	0
2	0.19566	-1.28198	-0.810523	1.0701	511.821	3231.96	324.81	0.44873	1.05089	305.858	3245.54	7	1	-1	22562	0	0
2	0.22535	-1.14726	-0.749289	0.927623	430.67	2333.28	300.861	0.61237	1.109	321.338	2390.55	7	1	-1	22563	0	0
2	0.21592	-1.35147	-0.875787	1.12247	410.894	2317.33	306.962	0.47297	1.00782	315.94	2328.51	7	1	-1	22564	0	0
2	0.22224	-1.31442	-0.857202	1.08438	422.873	2714.55	327.491	0.65101	1.04917	311.666	2754.35	7	1	-1	22565	0	0
2	1.13667	0.74175	-0.359436	-1.3639	269.986	1378.22	292.041	0.43266	1.11907	321.178	1473.54	7	1	-1	22620	0	0
2	-0.83345	0.1695	1.12655	0.335798	551.756	6270.69	435.752	0.38175	1.4359	476.407	5853.83	7	1	-1	22645	0	0
2	-0.61492	0.55535	1.17551	-0.151491	533.544	2612.13	286.001	0.2602	1.07073	315.224	2708.41	7	1	-1	22713	0	0
2	-0.52599	0.61919	1.13365	-0.26344	510.843	3341.87	330.603	0.34006	1.31578	316.491	3335.73	7	1	-1	22714	0	0
2	-0.29512	-0.43699	0.214586	0.578322	235.283	1409.57	316.375	0.40953	1.35095	298.233	1431.16	7	1	-1	22745	0	0
2	-0.45122	0.62139	1.0643	-0.309857	311.723	1364.43	270.424	0.34059	1.36336	311.827	1430.32	7	1	-1	23032	0	0
2	0.58079	0.85637	0.242939	-1.14018	822.721	6382.86	360.028	0.49055	1.02744	362.99	6258.24	7	1	-1	23154	0	0
2	0.26417	0.87194	0.55307	-0.966674	416.923	4587.23	428.749	0.25555	1.17946	323.59	3986.24	7	1	-1	23155	0	0
2	-0.90175	-0.4508	0.779842	0.951189	692.534	5525.88	365.12	0.3252	1.04287	327.274	5253.15	7	1	-1	23199	0	0
2	-0.95845	-0.28073	0.94632	0.827235	393.839	2923.66	352.175	0.42535	1.01557	293.646	2753.84	7	1	-1	23200	0	0
2	-0.96532	-0.29336	0.944449	0.843017	468.029	3589.25	357.949	0.43677	1.14468	285.059	3368.52	7	1	-1	23202	0	0
2	-0.94381	-0.41876	0.840917	0.946465	501.846	2717.86	300.804	0.48765	1.20354	308.159	2676.02	7	1	-1	23203	0	0
2	-0.9066	-0.34756	0.852902	0.858395	451.414	3012.23	333.897	0.30716	1.04881	295.941	2937.48	7	1	-1	23268	0	0
2	-0.78524	-0.36453	0.726731	0.802082	894.201	6838.03	357.44	0.32583	1.04571	336.683	6626.92	7	1	-1	23269	0	0
2	-0.84108	-0.38432	0.766483	0.853571	321.106	3536.74	428.976	0.43893	1.30195	280.611	3115.73	7	1	-1	23270	0	0
2	-0.99385	-0.36766	0.922187	0.928804	501.414	2662.57	297.857	0.3681	1.15702	303.715	2652.12	7	1	-1	23272	0	0
2	-0.95552	-0.27734	0.945793	0.822351	568.645	3472.01	319.393	0.53237	1.05937	334.893	3445.67	7	1	-1	23274	0	0
2	-1.01665	-0.46339	0.880291	1.03106	268.781	1665.18	321.727	0.45605	1.13615	328.651	1671.73	7	1	-1	23275	0	0
2	-0.52489	0.36544	0.964319	-0.0289342	683.181	4356.66	326.41	0.39332	1.11729	277.616	4337.61	7	1	-1	23442	0	0
2	-0.58101	0.33307	0.995991	0.0343744	581.474	2982	292.714	0.38425	1.08485	314.304	3081.4	7	1	-1	23443	0	0
2	-0.76119	0.44918	1.2436	0.0337189	605.45	3027.24	289.028	0.36945	1.12472	322.056	3046.59	7	1	-1	23528	0	0
2	-0.93468	-0.05015	1.07673	0.59944	369.95	2223.61	316.893	0.33082	1.06938	314.648	2303.8	7	1	-1	23849	0	0
2	1.15849	0.70067	-0.407341	-1.33878	493.251	2004.37	260.562	0.33904	1.10467	349.778	2082.54	7	1	-1	23888	0	0
2	-0.61123	-0.89993	0.20689	1.19497	313.514	1684.18	299.586	0.41686	1.00817	325.537	1724.57	7	1	-1	24033	0	0
2	-0.72915	-0.20916	0.776661	0.624806	409.546	1949.33	281.998	0.38231	1.09306	310.474	2022.15	7	1	-1	24117	0	0
2	0.51008	0.70978	0.212676	-0.962357	273.766	2186.45	365.287	0.22693	1.15083	311.492	2129.71	7	1	-1	24640	0	0
2	-0.59911	0.05507	0.828762	0.302749	632.009	4922.31	360.727	0.34519	1.34991	301.977	4757.58	7	1	-1	24680	0	0
2	-0.99514	0.41657	1.4435	0.202804	756.621	5909.08	361.223	0.34283	1.03823	298.099	5731.53	7	1	-1	24700	0	0
2	-0.84938	0.40459	1.29754	0.127387	898.566	5350.05	315.398	0.38376	1.03212	309.481	5431.97	7	1	-1	24702	0	0
2	-0.79244	0.50743	1.31183	-0.00171542	688.738	3847.28	305.496	0.35443	1.10519	324.732	3853.7	7	1	-1	24703	0	0
2	-0.49279	-0.55789	0.321579	0.807692	153.231	2457.67	517.659	0.66678	1.0874	243.419	1922.52	7	1	-1	24852	0	0
2	-0.41359	0.8908	1.20735	-0.581865	310.18	1958.1	324.762	0.33605	1.42124	308.064	1941.4	7	1	-1	25173	0	0
2	-0.60323	0.54131	1.15513	-0.145417	263.057	1602.71	319.049	0.07517	1.29599	298.251	1603.72	7	1	-1	25564	0	0
2	-0.50728	-1.15452	-0.0603796	1.36921	333.369	1977.05	314.776	0.36802	1.23823	322.854	2016.66	7	1	-1	25672	0	0
2	-0.42849	-0.88943	0.0408187	1.07677	833.977	5864.15	342.752	0.37437	1.26495	308.535	5738.62	7	1	-1	25673	0	0
2	-0.411	-0.98439	-0.0387178	1.1544	781.019	4649.5	315.375	0.49166	1.17172	341.006	4624.86	7	1	-1	25675	0	0
2	-0.72509	-0.28605	0.721824	0.693652	185.127	2020.56	427.027	0.40735	1.28463	258.361	1787.97	7	1	-1	25707	0	0
2	0.48469	-1.03479	-0.920267	0.669459	386.67	2348.64	318.562	0.37806	1.22467	296.645	2409.89	7	1	-1	25882	0	0
2	0.36756	-0.95073	-0.75361	0.661082	532.488	3452.68	329.138	0.45384	1.2049	339.118	3417.06	7	1	-1	25883	0	0
2	0.34254	-0.90417	-0.69904	0.632785	572.919	4431.83	359.501	0.39447	1.16437	295.292	4293.7	7	1	-1	25885	0	0
2	0.59596	-1.09622	-1.06637	0.660343	389.753	4550.14	441.645	0.43994	1.19484	240.768	4038.8	7	1	-1	25887	0	0
2	-0.89531	0.23818	1.23067	0.308867	511.605	2837.23	304.393	0.46816	1.21484	279.394	2837.14	7	1	-1	26152	0	0
2	-0.81347	0.12803	1.08012	0.362369	469.1	3403.7	348.176	0.3548	1.10114	279.134	3381.64	7	1	-1	26153	0	0
2	-0.5505	0.28287	0.933809	0.0627874	937.55	5242.74	305.659	0.35328	1.12082	320.459	5285.52	7	1	-1	26165	0	0
2	-0.08239	1.08397	1.02185	-0.957468	296.034	1438.62	284.943	0.37618	1.12278	293.313	1479.18	7	1	-1	26234	0	0
2	0.64381	0.83785	0.170982	-1.16042	384.502	2234.53	311.601	0.36136	1.12214	305.329	2305.77	7	1	-1	26405	0	0
2	0.50581	0.89058	0.336624	-1.12738	1054.02	5985.44	308.019	0.3627	1.30856	302.612	5939.69	7	1	-1	26407	0	0
2	0.64045	0.81295	0.157651	-1.13535	1009.3	5745.01	308.383	0.35795	1.04111	315.882	5695.94	7	1	-1	26408	0	0
2	0.54188	0.89815	0.30749	-1.1558	588.72	5172.12	383.12	0.39175	1.15249	274.625	4940.37	7	1	-1	26409	0	0
2	1.08088	0.67467	-0.351094	-1.26862	342.163	2588.87	355.544	0.36851	1.13914	283.011	2479.73	7	1	-1	26422	0	0
2	1.1255	0.49257	-0.514114	-1.12635	1045.73	6395.15	319.648	0.3187	1.19611	327.268	6284.29	7	1	-1	26423	0	0
2	-0.71611	0.43985	1.19473	0.0156078	469.45	2189.74	279.162	0.36445	1.08089	316.835	2306.13	7	1	-1	26578	0	0
2	-0.97612	-0.2295	0.997024	0.790242	308.717	1343.29	269.625	0.27445	1.23592	326.139	1481.53	7	1	-1	26615	0	0
2	-0.95714	-0.3623	0.890983	0.902054	525.106	2942.54	305.98	0.36629	1.03597	307.747	2898.31	7	1	-1	26617	0	0
2	-1.07146	-0.50833	0.902386	1.10524	338.744	2267.27	334.404	0.47172	1.16779	321.701	2217.48	7	1	-1	26618	0	0
2	-0.92394	-0.37407	0.851741	0.893255	473.146	3037.58	327.507	0.43248	1.06294	334.564	2959.9	7	1	-1	26619	0	0
2	-0.91106	-0.48803	0.763965	0.991213	520.224	3165.71	318.856	0.40258	1.17566	407.849	3181.78	7	1	-1	26620	0	0
2	-0.88451	-0.43957	0.770966	0.930551	1011.71	7827.18	359.525	0.30807	1.10262	347.69	7510.75	7	1	-1	26622	0	0
2	-0.99294	-0.62042	0.753697	1.16251	238.876	1517.3	325.765	0.24771	1.25568	286.727	1513.83	7	1	-1	26623	0	0
2	-0.93398	-0.53172	0.756695	1.04531	452.329	2971.49	331.295	0.54293	1.08486	310.505	2962.38	7	1	-1	26624	0	0
2	-0.98876	-0.25239	0.993815	0.818962	492.85	3436.49	341.315	0.53084	1.11144	283.533	3343.68	7	1	-1	26625	0	0
2	-0.93975	-0.2926	0.920741	0.827138	569.966	3259.74	309.116	0.40527	1.04568	320.988	3247.3	7	1	-1	26627	0	0
2	-1.01397	-0.2965	0.988432	0.874801	509.741	2569.91	290.228	0.39205	1.02048	316.158	2576.04	7	1	-1	26628	0	0
2	-0.84642	-0.30064	0.827033	0.779186	365.502	1480.88	260.178	0.39433	1.14181	337.847	1610.82	7	1	-1	26629	0	0
2	-0.82299	-0.33728	0.780549	0.799234	473.752	1968.29	263.466	0.36213	1.11051	361.817	2100.57	7	1	-1	26630	0	0
2	-1.07195	-0.33158	1.02007	0.941727	313.744	2233.72	344.891	0.39006	1.25784	277.238	2196.05	7	1	-1	26632	0	0
2	-0.94567	-0.30879	0.915608	0.84565	267.058	1621.98	318.548	0.54014	1.24699	309.074	1691.14	7	1	-1	26633	0	0
2	-0.87346	-0.3274	0.834893	0.820042	348.562	2002.51	309.815	0.42859	1.02975	316.087	2010.84	7	1	-1	26634	0	0
2	-1.0284	-0.4012	0.932658	0.980394	729.849	5605.57	358.219	0.26747	1.02046	326.637	5335.06	7	1	-1	26635	0	0
2	-0.91524	-0.37202	0.844862	0.886191	997.661	8253.97	371.788	0.23747	1.07206	330.77	7783.74	7	1	-1	26637	0	0
2	-0.93975	-0.19627	0.984626	0.737864	240.251	1786.12	352.434	0.41448	1.31043	301.167	1767.82	7	1	-1	26640	0	0
2	-1.01473	-0.3769	0.935831	0.949762	404.907	1872.84	277.989	0.23637	1.26192	337.067	1978.32	7	1	-1	26642	0	0
2	-0.67958	-0.31251	0.661183	0.691161	478.792	3032.43	325.295	0.36002	1.15256	317.166	3045.85	7	1	-1	26643	0	0
2	-0.15306	1.045	1.06291	-0.879404	647.072	3413.36	296.873	0.42702	1.00294	330.033	3408.18	7	1	-1	26703	0	0
2	-0.04775	1.05965	0.972911	-0.955489	747.114	4410.16	314.043	0.43307	1.05696	333.05	4437.74	7	1	-1	26704	0	0
2	-0.16649	1.04927	1.07846	-0.875391	775.642	3995.68	293.373	0.31522	1.28422	314.05	4013.74	7	1	-1	26705	0	0
2	-0.01867	1.01812	0.917839	-0.934264	804.596	4605.5	309.246	0.30458	1.16842	292.228	4549.29	7	1	-1	26707	0	0
2	0.26829	-0.98449	-0.682001	0.751291	1132.92	6620.89	312.473	0.30645	1.16211	337.297	6563.56	7	1	-1	26723	0	0
2	0.13096	-0.72775	-0.381696	0.594875	243.647	1641.91	335.544	0.30434	1.16417	278.354	1606.15	7	1	-1	26737	0	0
2	0.19444	-0.88156	-0.54381	0.699737	625.194	4628.66	351.703	0.32911	1.20819	311.871	4509.22	7	1	-1	26738	0	0
2	0.44337	-0.90265	-0.793508	0.571527	379.432	2420.28	326.453	0.36825	1.25453	315.891	2482.73	7	1	-1	26739	0	0
2	-0.13228	-0.4852	0.028421	0.526344	215.523	2085.2	402.053	0.37554	1.00083	295.701	2029.47	7	1	-1	26869	0	0
2	0.42121	-1.04161	-0.864685	0.713461	207.066	1246.34	317.116	0.34774	1.14654	303.511	1312.24	7	1	-1	26894	0	0
2	0.54741	0.97493	0.353174	-1.23024	1296.66	6672.22	293.209	0.35678	1.14657	331.717	6675.08	7	1	-1	26942	0	0
2	0.72447	0.67638	-0.0124791	-1.05866	214.358	1366.37	326.34	0.33403	1.07363	301.175	1422.62	7	1	-1	26943	0	0
2	0.53401	0.96888	0.36185	-1.21668	436.768	2280.91	295.382	0.28762	1.22969	306.855	2335.62	7	1	-1	26987	0	0
2	0.75282	-0.62114	-0.899828	0.126968	306.481	1675.96	302.263	0.41648	1.31599	299.617	1726.57	7	1	-1	26992	0	0
2	-0.60802	0.36347	1.04173	0.0222328	847.224	5875.2	340.383	0.28632	1.07237	278.039	5793.04	7	1	-1	27057	0	0
2	-0.71129	0.40984	1.17026	0.0405594	876.198	4804.89	302.688	0.34697	1.12265	337.351	4903.22	7	1	-1	27059	0	0
2	-0.04796	1.12241	1.01473	-1.01353	209.053	1486.49	344.674	0.45479	1.00568	298.221	1505.47	7	1	-1	27095	0	0
2	-0.71602	-0.98106	0.252309	1.33235	347.275	2231.55	327.659	0.31748	1.00534	287.377	2205.58	7	1	-1	27189	0	0
2	-0.46959	-0.93089	0.0522419	1.1396	723.177	5296.59	349.809	0.3829	1.16774	291.31	5311.25	7	1	-1	27190	0	0
2	0.33924	-0.79625	-0.624343	0.53473	191.323	3032.85	514.632	0.15333	1.51566	255.653	2268.69	7	1	-1	27192	0	0
2	-0.31234	0.82598	1.06848	-0.581891	616.689	3946.91	327.002	0.34032	1.16186	294.157	3884.09	7	1	-1	27302	0	0
2	0.57689	0.81379	0.218393	-1.0984	362.854	1469.95	260.16	0.23327	1.37401	318.967	1535.82	7	1	-1	27315	0	0
2	0.44264	0.88717	0.394178	-1.08672	425.304	2361.88	304.603	0.46523	1.11245	306.736	2453.61	7	1	-1	27317	0	0
2	-0.16045	-0.73234	-0.108806	0.772097	303.356	2359.78	360.508	0.53732	1.25401	293.668	2364.31	7	1	-1	27332	0	0
2	-0.34462	-0.70337	0.0847959	0.854565	691.095	4081.72	314.129	0.37965	1.01945	316.077	4074.08	7	1	-1	27333	0	0
2	0.51701	0.78749	0.257651	-1.03849	287.652	1797.9	323.15	0.37132	1.0809	311.499	1823.52	7	1	-1	27484	0	0
2	-0.6216	0.69368	1.27358	-0.275721	814.595	4516.56	304.361	0.3923	1.04955	314.819	4547.53	7	1	-1	27502	0	0
2	-0.54934	0.83741	1.30047	-0.451809	528.228	3149.14	315.603	0.33673	1.08961	302.686	3149.84	7	1	-1	27503	0	0
2	0.10151	-0.9124	-0.476268	0.783476	358.015	2881.62	366.71	0.44968	1.16756	288.661	2720.48	7	1	-1	27804	0	0
2	-1.13073	-0.15435	1.19326	0.812369	297.474	6162.56	588.318	0.37963	1.32555	185.874	4294.15	7	1	-1	27842	0	0
2	-1.0335	-0.10434	1.13437	0.708318	413.068	1880.13	275.765	0.3285	1.15353	339.229	2027.27	7	1	-1	27843	0	0
2	-1.07366	0.03339	1.26373	0.604512	489.864	3814.52	360.693	0.26527	1.05845	305.188	3740.31	7	1	-1	27847	0	0
2	-0.69976	0.53731	1.24389	-0.084417	561.648	2334.54	263.526	0.48529	1.18126	321	2358.99	7	1	-1	27892	0	0
2	-0.75567	0.4731	1.25424	0.00827465	613.914	3350.28	301.955	0.47479	1.11178	340.153	3395.19	7	1	-1	27893	0	0
2	0.9943	-1.05275	-1.41473	0.383623	390.857	2184.52	305.58	0.35426	1.37365	340.32	2261.99	7	1	-1	27909	0	0
2	0.98933	-1.11814	-1.45338	0.447171	197.061	1356.41	339.118	0.39593	1.18864	280.572	1342.69	7	1	-1	27912	0	0
2	0.95335	-0.88462	-1.26444	0.252116	489.322	3644.3	352.748	0.36863	1.12501	288.226	3544.36	7	1	-1	27913	0	0
2	1.3278	-0.68393	-1.48592	-0.156126	406.887	3984.53	404.489	0.43473	1.18888	281.701	3562.49	7	1	-1	27957	0	0
2	-0.67232	0.26297	1.03596	0.153536	543.764	3656.27	335.173	0.37562	1.12395	330.539	3702.52	7	1	-1	28225	0	0
2	-0.88665	0.15931	1.17016	0.376818	767.273	3246.12	265.866	0.38809	1.03691	373.033	3512.18	7	1	-1	28227	0	0
2	-0.99358	0.1762	1.28262	0.424634	613.74	2743.33	273.276	0.33236	1.19418	350.892	2804.7	7	1	-1	28228	0	0
2	-1.15456	-0.32327	1.1038	0.98306	191.957	1352.37	343.085	0.78697	1.26906	318.451	1488.72	7	1	-1	28398	0	0
2	0.84739	-0.60162	-0.97643	0.0527451	566.291	4447.2	362.225	0.41272	1.04388	280.245	4269.88	7	1	-1	28623	0	0
2	-0.83233	0.45272	1.31332	0.072663	625.621	4664.12	352.927	0.29793	1.04447	288.052	4593.69	7	1	-1	28887	0	0
2	-0.61538	0.53339	1.16138	-0.130867	407.451	2284.58	306.07	0.356	1.10915	304.481	2297.97	7	1	-1	28888	0	0
2	-0.60524	0.41083	1.0705	-0.0233054	288.195	1492.7	294.17	0.50809	1.05021	291.823	1537.43	7	1	-1	28889	0	0
2	-0.55153	0.33002	0.966054	0.0197037	463.745	2864.71	321.259	0.27294	1.26592	298.84	2878.99	7	1	-1	28890	0	0
2	-0.60772	0.3445	1.02886	0.0396358	655.818	3768.49	309.847	0.40281	1.04339	302.106	3811.35	7	1	-1	28892	0	0
2	-0.62529	0.40834	1.08784	-0.00909741	809.867	4890.61	317.636	0.38428	1.249	322.578	4871.56	7	1	-1	28893	0	0
2	-0.57293	0.30988	0.97296	0.0510702	533.825	2810.78	296.599	0.21398	1.16562	290.749	2835.27	7	1	-1	28897	0	0
2	-0.73845	0.36252	1.1646	0.100532	345.728	1959.15	307.696	0.36415	1.12542	315.016	2021.6	7	1	-1	28898	0	0
2	-0.66356	0.35744	1.09032	0.0607883	434.247	2951.95	337.009	0.4238	1.03877	289.631	2945.22	7	1	-1	28899	0	0
2	-0.71477	0.46653	1.21116	-0.00991192	330.946	1648.65	288.497	0.29585	1.29596	293.269	1700.27	7	1	-1	28902	0	0
2	-0.57051	0.53447	1.11961	-0.158501	448.207	2650.02	314.297	0.32396	1.0133	295.277	2662.07	7	1	-1	28903	0	0
2	-0.69933	0.48375	1.20796	-0.0350361	618.503	2940.79	281.849	0.36864	1.00289	327.58	2976.51	7	1	-1	28905	0	0
2	-0.61367	0.48281	1.12622	-0.0850068	384.22	2395.35	322.738	0.53826	1.08814	303.814	2437.65	7	1	-1	28907	0	0
2	-0.00566	-1.12582	-0.516328	1.04487	515.471	3380.49	331.012	0.3474	1.10261	314.435	3406.12	7	1	-1	28989	0	0
2	0.96501	0.60627	-0.286742	-1.13646	555.572	2820.9	291.259	0.37719	1.19504	302.314	2824.14	7	1	-1	29178	0	0
2	0.82142	-0.62941	-0.970269	0.0939137	412.827	3277.46	364.2	0.44763	1.26397	277.543	3124.43	7	1	-1	29363	0	0
2	-0.39367	-0.52986	0.246312	0.722882	589.513	5419.43	391.909	0.37646	1.26806	265.488	5064.8	7	1	-1	29367	0	0
2	-0.72319	-0.25714	0.739198	0.665732	538.165	3891.74	347.592	0.47066	1.06077	298.064	3807.41	7	1	-1	29368	0	0
2	-0.78402	0.03675	0.991703	0.429482	373.659	1874.65	289.519	0.25851	1.24818	309.772	1879.69	7	1	-1	29375	0	0
2	-0.8012	0.08167	1.03776	0.39805	271.655	2036.11	353.873	0.29487	1.08152	292.368	1898.79	7	1	-1	29377	0	0
2	-0.63894	-0.01719	0.818555	0.393356	585.968	3699.67	324.788	0.29978	1.13913	302.909	3665.27	7	1	-1	29379	0	0
2	-0.52031	0.24035	0.877024	0.0842728	590.288	3473.04	313.529	0.33735	1.0686	325.289	3517.78	7	1	-1	29383	0	0
2	-0.52196	0.12848	0.804395	0.188925	283.891	1840.29	329.096	0.31162	1.03378	311.362	1879.94	7	1	-1	29384	0	0
2	-0.39757	0.16005	0.707547	0.0858354	265.467	1575.18	314.858	0.46252	1.53577	332.964	1674.89	7	1	-1	29385	0	0
2	-0.55538	0.27631	0.934079	0.0717633	324.883	2608.23	366.239	0.46479	1.07574	266.188	2559.31	7	1	-1	29387	0	0
2	-0.54567	0.19335	0.869866	0.142881	219.761	1677.83	357.153	0.50229	1.16398	305.633	1672.18	7	1	-1	29388	0	0
2	-0.79503	0.11625	1.05485	0.362342	316.107	1241.16	256.125	0.51023	1.37893	320.119	1293.02	7	1	-1	29389	0	0
2	-0.65416	0.11615	0.921397	0.27882	528.591	3381.2	326.912	0.34473	1.01156	292.943	3368.43	7	1	-1	29390	0	0
2	-0.70903	-0.33689	0.672901	0.731235	485.498	3192.21	331.442	0.46187	1.078	309.244	3136.91	7	1	-1	29589	0	0
2	-0.90236	-0.25758	0.908561	0.772488	573.652	3211.16	305.817	0.35192	1.05529	307.896	3272.6	7	1	-1	29590	0	0
2	-0.7195	-0.2576	0.735398	0.663969	345.474	2334.69	336.018	0.38417	1.14569	276.821	2409.46	7	1	-1	29592	0	0
2	-0.70928	-0.35411	0.661717	0.747341	424.939	4151.49	404.012	0.39872	1.20497	258.955	3818.12	7	1	-1	29593	0	0
2	-0.78615	-0.46724	0.659477	0.897807	415.514	3891.66	395.576	0.29012	1.04003	266.316	3675.11	7	1	-1	29594	0	0
2	-0.93059	-0.29321	0.911661	0.822259	474.024	2085.68	271.131	0.56882	1.05743	354.632	2116.2	7	1	-1	29598	0	0
2	-0.8835	-0.52247	0.715031	1.00678	493.123	3037.37	320.794	0.30711	1.00531	306.417	3009.58	7	1	-1	29599	0	0
2	-0.71215	-0.26896	0.720905	0.670133	202.968	1360.83	334.69	0.41101	1.60006	298.148	1366.3	7	1	-1	29600	0	0
2	-0.20137	1.11274	1.15359	-0.913508	1000.13	6481.35	329.048	0.35105	1.31856	375.155	6346.12	7	1	-1	29728	0	0
2	0.01228	1.02169	0.8909	-0.955943	519.327	3786.07	349.003	0.41816	1.17001	323.274	3727.15	7	1	-1	29729	0	0
2	1.19862	-0.09547	-0.973333	-0.624795	625.902	3680.59	313.445	0.327	1.01209	318.338	3736.56	7	1	-1	29847	0	0
2	1.06266	-0.13995	-0.874092	-0.502873	861.361	5137.78	315.682	0.28118	1.0129	347.192	5185.2	7	1	-1	29848	0	0
2	1.10121	-0.26199	-0.991531	-0.412657	637.708	4777.49	353.789	0.39207	1.01483	334.953	4518.18	7	1	-1	29849	0	0
2	1.06626	-0.19754	-0.915694	-0.45164	905.128	5145.64	308.191	0.3221	1.00646	378.322	5205.96	7	1	-1	29850	0	0
2	-0.92778	0.18522	1.22629	0.377219	565.496	3666.88	329.146	0.36847	1.18344	285.79	3613.25	7	1	-1	30009	0	0
2	-0.92089	0.0839	1.15257	0.467026	621.486	3878.92	322.92	0.34696	1.07185	300.364	3860.91	7	1	-1	30010	0	0
2	1.18493	0.11515	-1.06895	-0.37864	309.251	2242.11	348.04	0.54409	1.1708	1067.89	2508.86	8	1	-1	32	0	0
2	-0.22012	-0.74441	-0.0463419	1.13411	1400.25	6597.03	280.561	0.36052	1.10378	1007.96	7037.97	8	1	-1	37	0	0
2	-0.13001	-0.77274	-0.156636	1.11737	704.685	3069.37	269.763	0.29346	1.07331	790.495	3439.62	8	1	-1	38	0	0
